X,Y,delN
4.444841715,1.773404051,7.19E+16
4.399312176,1.883322143,7.20E+16
4.324888073,1.786446126,1.03E+17
4.930927287,0.828287703,0
4.90980302,0.945371714,0
4.885734462,1.062825838,0
4.834945938,0.749685931,3.75E+16
4.815293815,0.866584885,3.75E+16
4.792697403,0.983853953,3.75E+16
4.720784611,0.787798057,7.18E+16
4.699660344,0.904882068,7.18E+16
4.606623284,0.825910182,1.03E+17
4.859247376,1.178051919,0
4.829824245,1.293330671,0
4.797465071,1.408662093,0
4.76910035,1.092702076,3.75E+16
4.741145241,1.207954492,3.75E+16
4.710254089,1.32325958,3.75E+16
4.652466237,1.122578314,7.18E+16
4.623043107,1.237857066,7.18E+16
4.535832125,1.152454552,1.03E+17
4.762791358,1.52180717,0
4.725219334,1.634693105,0
4.678892729,1.430177827,3.75E+16
4.642769861,1.543193333,3.75E+16
4.603748681,1.655949697,3.76E+16
4.560320388,1.451693561,7.19E+16
4.522748363,1.564579496,7.19E+16
4.441748046,1.473209295,1.03E+17
-4.474876319,-1.372054919,1.03E+17
-4.506147553,-1.265245688,1.03E+17
-4.592829648,-1.348654233,7.16E+16
-4.584617274,-0.940683086,1.03E+17
-4.677123256,-1.017689565,7.16E+16
-4.561018031,-1.049559771,1.03E+17
-4.639760594,-0.611076343,1.03E+17
-4.737618804,-0.681363841,7.17E+16
-4.623988555,-0.721441372,1.03E+17
-4.366090823,-1.687353091,1.03E+17
-4.404847954,-1.583108621,1.03E+17
-4.485229258,-1.67259387,7.15E+16
-4.235192008,-1.994088775,1.03E+17
-4.28126285,-1.892843168,1.03E+17
-4.354871747,-1.98800204,7.14E+16
-4.082752046,-2.290949739,1.02E+17
-4.135936606,-2.193142061,1.03E+17
-4.202361434,-2.293445149,7.14E+16
-3.909506481,-2.576458951,1.02E+17
-3.969536983,-2.482608184,1.02E+17
-4.028437269,-2.587423389,7.12E+16
-4.331274379,-1.495413647,1.29E+17
-4.292517249,-1.599658117,1.30E+17
-4.253760118,-1.703902587,1.29E+17
-4.218943674,-1.511963143,1.55E+17
-4.180186544,-1.616207613,1.55E+17
-4.106612969,-1.528512639,1.78E+17
-4.42644378,-1.183035831,1.30E+17
-4.395172545,-1.289845063,1.30E+17
-4.363901311,-1.396654294,1.29E+17
-4.315468772,-1.207635206,1.55E+17
-4.284197537,-1.314444438,1.55E+17
-4.204493764,-1.232234582,1.78E+17
-4.139239901,-1.429753286,1.78E+17
-4.171866832,-1.330993934,1.78E+17
-4.251570606,-1.41320379,1.55E+17
-4.499201842,-0.864359414,1.30E+17
-4.475602599,-0.973236099,1.30E+17
-4.452003356,-1.082112784,1.30E+17
-4.390187167,-0.896912427,1.55E+17
-4.366587924,-1.005789112,1.55E+17
-4.281172492,-0.92946544,1.78E+17
-4.23005334,-1.131311534,1.78E+17
-4.255612916,-1.030388487,1.79E+17
-4.341028348,-1.106712159,1.55E+17
-4.663382528,-0.389494963,1.03E+17
-4.671232423,-0.278278612,1.03E+17
-4.773958513,-0.341489763,7.18E+16
-4.678972876,-0.055600949,1.03E+17
-4.678863432,0.055860362,1.03E+17
-4.785945436,8.65E-05,7.18E+16
-4.549072759,-0.541029974,1.30E+17
-4.53330072,-0.651395003,1.30E+17
-4.517528682,-0.761760033,1.30E+17
-4.442612885,-0.581348634,1.55E+17
-4.426840847,-0.691713664,1.55E+17
-4.336153012,-0.621667294,1.78E+17
-4.299499332,-0.826866058,1.79E+17
-4.317826172,-0.724266676,1.79E+17
-4.408514007,-0.794313045,1.55E+17
-4.575732257,-0.214863981,1.30E+17
-4.567882362,-0.326080332,1.30E+17
-4.560032466,-0.437296683,1.30E+17
-4.472382196,-0.262665701,1.55E+17
-4.4645323,-0.373882052,1.55E+17
-4.369032134,-0.310467422,1.78E+17
-4.347112719,-0.517934004,1.79E+17
-4.358072427,-0.414200713,1.79E+17
-4.453572593,-0.477615343,1.55E+17
-4.670708448,0.278488709,1.03E+17
-4.662662907,0.389655744,1.03E+17
-4.773544048,0.341612442,7.19E+16
-4.638716503,0.611130516,1.03E+17
-4.62281564,0.721438254,1.03E+17
-4.736879741,0.681381285,7.19E+16
-3.716302431,-2.849004353,1.02E+17
-3.782889204,-2.759657036,1.02E+17
-3.833966292,-2.868349446,7.11E+16
-3.50403875,-3.107001205,1.02E+17
-3.576877204,-3.022676438,1.02E+17
-3.619888307,-3.134660016,7.10E+16
-4.214212451,-1.800085624,1.29E+17
-4.168141608,-1.901331231,1.30E+17
-4.122070766,-2.002576839,1.29E+17
-4.101091209,-1.808573687,1.55E+17
-4.055020366,-1.909819295,1.55E+17
-3.987969967,-1.817061751,1.78E+17
-4.027517634,-1.720878713,1.78E+17
-4.067065302,-1.624695676,1.78E+17
-4.140638876,-1.71239065,1.55E+17
-4.075782768,-2.095818106,1.29E+17
-4.022598208,-2.193625784,1.30E+17
-3.969413648,-2.291433463,1.29E+17
-3.962444371,-2.09630183,1.54E+17
-3.909259811,-2.194109508,1.54E+17
-3.849105973,-2.096785553,1.77E+17
-3.895393971,-2.003544286,1.78E+17
-3.941681969,-1.910303018,1.78E+17
-4.008732368,-2.003060562,1.55E+17
-3.737519615,-2.654774596,1.29E+17
-3.670932842,-2.744121914,1.29E+17
-3.604346068,-2.833469231,1.29E+17
-3.625563253,-2.639239474,1.54E+17
-3.558976479,-2.728586792,1.54E+17
-3.51360689,-2.623704352,1.77E+17
-3.916631372,-2.381237626,1.29E+17
-3.856600869,-2.475088393,1.29E+17
-3.796570366,-2.568939159,1.29E+17
-3.803695258,-2.373717834,1.54E+17
-3.743664755,-2.467568601,1.54E+17
-3.690759144,-2.366198042,1.77E+17
-3.74354142,-2.276393879,1.78E+17
-3.796323696,-2.186589716,1.78E+17
-3.856477534,-2.283913671,1.55E+17
-3.572657641,-2.537868916,1.78E+17
-3.631708392,-2.452033479,1.78E+17
-3.684614004,-2.553404037,1.54E+17
-3.273716714,-3.34901794,1.02E+17
-3.352458505,-3.270171956,1.02E+17
-3.387236829,-3.38490748,7.10E+16
-3.026461857,-3.573818512,1.02E+17
-3.11071839,-3.500841218,1.02E+17
-3.137161853,-3.617802059,7.10E+16
-4.09870898,-1.249868887,1.98E+17
-4.066082048,-1.348628239,1.99E+17
-4.033455116,-1.447387592,1.98E+17
-3.992924196,-1.267503192,2.17E+17
-3.960297264,-1.366262545,2.17E+17
-3.887139411,-1.285137497,2.35E+17
-3.999841841,-1.538621801,1.98E+17
-3.960294174,-1.634804838,1.99E+17
-3.920746506,-1.730987876,1.98E+17
-3.893070713,-1.548730964,2.17E+17
-3.853523046,-1.644914001,2.17E+17
-3.786299585,-1.558840126,2.35E+17
-3.819912861,-1.467605916,2.35E+17
-3.853526136,-1.376371707,2.35E+17
-3.926683989,-1.457496754,2.18E+17
-4.176888372,-0.954600495,1.99E+17
-4.151328796,-1.055523542,1.99E+17
-4.12576922,-1.15644659,1.99E+17
-4.072604252,-0.97973555,2.18E+17
-4.047044676,-1.080658598,2.18E+17
-3.968320132,-1.004870606,2.35E+17
-3.914199652,-1.1917152,2.35E+17
-3.941259892,-1.098292903,2.35E+17
-4.019984436,-1.174080895,2.18E+17
-4.233915883,-0.654260108,1.99E+17
-4.215589043,-0.75685949,1.99E+17
-4.197262203,-0.859458872,1.99E+17
-4.131678754,-0.686852922,2.18E+17
-4.113351914,-0.789452303,2.18E+17
-4.029441625,-0.719445735,2.35E+17
-3.988693963,-0.909728982,2.35E+17
-4.009067794,-0.814587359,2.35E+17
-4.092978083,-0.884593927,2.18E+17
-4.579038359,0.112274097,1.30E+17
-4.579147802,8.13E-04,1.30E+17
-4.579257246,-0.110648526,1.30E+17
-4.479322729,0.057226519,1.55E+17
-4.479432172,-0.054234792,1.55E+17
-4.379607099,0.002178942,1.78E+17
-4.372557122,-0.206251967,1.79E+17
-4.376082111,-0.102036512,1.79E+17
-4.475907184,-0.158450247,1.55E+17
-4.55901408,0.438738475,1.30E+17
-4.567059621,0.32757144,1.30E+17
-4.575105162,0.216404405,1.30E+17
-4.463410795,0.376654171,1.55E+17
-4.471456336,0.265487136,1.55E+17
-4.367807509,0.314569867,1.78E+17
-4.375673902,0.106309251,1.79E+17
-4.371740706,0.210439559,1.79E+17
-4.475389532,0.161356828,1.56E+17
-4.269405696,-0.350446493,1.99E+17
-4.258445988,-0.454179784,1.99E+17
-4.247486281,-0.557913075,1.99E+17
-4.169779257,-0.390425564,2.18E+17
-4.15881955,-0.494158855,2.18E+17
-4.070152819,-0.430404635,2.35E+17
-4.043012023,-0.623098702,2.36E+17
-4.056582421,-0.526751669,2.36E+17
-4.145249152,-0.590505888,2.18E+17
-4.283098192,-0.044796453,1.99E+17
-4.279573204,-0.149011908,1.99E+17
-4.276048216,-0.253227363,1.99E+17
-4.186589286,-0.091771849,2.18E+17
-4.183064298,-0.195987303,2.18E+17
-4.090080379,-0.138747244,2.35E+17
-4.076795339,-0.333185505,2.36E+17
-4.083437859,-0.235966375,2.36E+17
-4.176421777,-0.293206434,2.18E+17
-4.583252352,0.940582841,1.03E+17
-4.559589927,1.04941969,1.03E+17
-4.676191773,1.017611635,7.19E+16
-4.504587215,1.265074527,1.03E+17
-4.473246928,1.371892514,1.03E+17
-4.59176602,1.348544353,7.19E+16
-4.515882422,0.762991496,1.30E+17
-4.531783285,0.652683758,1.30E+17
-4.547684147,0.54237602,1.30E+17
-4.424850066,0.694237,1.55E+17
-4.440750929,0.583929262,1.55E+17
-4.333817711,0.625482504,1.78E+17
-4.356477577,0.418207413,1.79E+17
-4.345147644,0.521844959,1.79E+17
-4.452080862,0.480291717,1.56E+17
-4.449971069,1.083278781,1.30E+17
-4.473633494,0.974441932,1.30E+17
-4.49729592,0.865605082,1.30E+17
-4.364014636,1.008301022,1.55E+17
-4.387677062,0.899464173,1.55E+17
-4.278058204,0.933323264,1.78E+17
-4.315231208,0.728096091,1.79E+17
-4.296644706,0.830709678,1.79E+17
-4.406263564,0.796850587,1.56E+17
-3.539260566,-2.914846977,1.29E+17
-3.466422112,-2.999171744,1.29E+17
-3.393583658,-3.083496511,1.29E+17
-3.428805474,-2.891342282,1.54E+17
-3.35596702,-2.975667049,1.54E+17
-3.318350383,-2.867837588,1.77E+17
-3.383435885,-2.786459843,1.77E+17
-3.448521388,-2.705082098,1.78E+17
-3.493890977,-2.809964537,1.54E+17
-3.322742848,-3.159934925,1.29E+17
-3.244001058,-3.238780909,1.29E+17
-3.165259267,-3.317626893,1.29E+17
-3.214285401,-3.128543878,1.54E+17
-3.13554361,-3.207389862,1.54E+17
-3.105827953,-3.097152831,1.77E+17
-3.176668763,-3.020714416,1.77E+17
-3.247509573,-2.944276002,1.77E+17
-3.285126211,-3.052105464,1.54E+17
-3.880781016,-1.819751302,1.98E+17
-3.834493019,-1.912992569,1.98E+17
-3.788205021,-2.006233837,1.98E+17
-3.773592066,-1.822440853,2.17E+17
-3.727304068,-1.915682121,2.17E+17
-3.666403116,-1.825130405,2.35E+17
-3.706368606,-1.736366978,2.35E+17
-3.746334096,-1.647603552,2.35E+17
-3.813557556,-1.733677427,2.17E+17
-3.742085293,-2.091962416,1.98E+17
-3.689303017,-2.181766579,1.98E+17
-3.636520741,-2.271570742,1.98E+17
-3.635064614,-2.08713928,2.17E+17
-3.582282337,-2.176943443,2.17E+17
-3.528043934,-2.082316143,2.34E+17
-3.574163662,-1.996587564,2.35E+17
-3.620283389,-1.910858984,2.35E+17
-3.681184341,-2.0014107,2.17E+17
-3.408493549,-2.603781742,1.98E+17
-3.343408047,-2.685159487,1.98E+17
-3.278322545,-2.766537232,1.98E+17
-3.303380209,-2.583859131,2.17E+17
-3.238294706,-2.665236876,2.17E+17
-3.198266868,-2.56393652,2.34E+17
-3.584441956,-2.353819358,1.98E+17
-3.525391205,-2.439654795,1.98E+17
-3.466340453,-2.525490232,1.98E+17
-3.478124768,-2.341440674,2.17E+17
-3.419074017,-2.427276111,2.17E+17
-3.37180758,-2.329061991,2.34E+17
-3.423886365,-2.246813375,2.35E+17
-3.47596515,-2.164564759,2.35E+17
-3.530203553,-2.259192059,2.17E+17
-3.256113772,-2.48564501,2.35E+17
-3.313960676,-2.4073535,2.35E+17
-3.361227113,-2.505567621,2.17E+17
-2.763572651,-3.780322133,1.02E+17
-2.852888987,-3.71355897,1.02E+17
-2.870950556,-3.832195346,7.11E+16
-2.486528336,-3.9675357,1.02E+17
-2.580392325,-3.907310498,1.02E+17
-2.59004231,-4.027037487,7.12E+16
-3.088976257,-3.388712712,1.29E+17
-3.004719723,-3.461690006,1.29E+17
-2.92046319,-3.534667301,1.29E+17
-2.98297759,-3.3495615,1.54E+17
-2.898721057,-3.422538795,1.54E+17
-2.876978923,-3.310410288,1.77E+17
-2.953261933,-3.239324469,1.77E+17
-3.029544943,-3.16823865,1.77E+17
-3.0592606,-3.278475681,1.54E+17
-2.839099303,-3.600117997,1.29E+17
-2.749782967,-3.66688116,1.29E+17
-2.66046663,-3.733644323,1.29E+17
-2.735993282,-3.553440186,1.54E+17
-2.646676946,-3.62020335,1.54E+17
-2.632887262,-3.506762376,1.77E+17
-2.714251149,-3.44131168,1.78E+17
-2.795615036,-3.375860984,1.77E+17
-2.817357169,-3.48798949,1.54E+17
-3.868960505,-1.023419447,2.51E+17
-3.841900265,-1.116841744,2.51E+17
-3.814840024,-1.210264041,2.51E+17
-3.769600878,-1.041968288,2.65E+17
-3.742540637,-1.135390585,2.65E+17
-3.67024125,-1.060517128,2.78E+17
-3.685159634,-1.563406958,2.50E+17
-3.645194145,-1.652170384,2.51E+17
-3.605228655,-1.74093381,2.50E+17
-3.584019684,-1.567973789,2.65E+17
-3.544054194,-1.656737216,2.65E+17
-3.482879733,-1.572540621,2.78E+17
-3.78662264,-1.297010338,2.50E+17
-3.753009365,-1.388244548,2.51E+17
-3.71939609,-1.479478758,2.50E+17
-3.686105869,-1.30888318,2.65E+17
-3.652492594,-1.400117389,2.65E+17
-3.585589098,-1.320756021,2.78E+17
-3.613806482,-1.234009723,2.79E+17
-3.642023866,-1.147263426,2.79E+17
-3.714323253,-1.222136882,2.65E+17
-3.517116188,-1.488612421,2.79E+17
-3.551352643,-1.404684221,2.79E+17
-3.618256139,-1.484045589,2.65E+17
-4.403015807,1.583036968,1.03E+17
-4.364124974,1.687363433,1.03E+17
-4.483962812,1.672574635,7.19E+16
-4.232763482,1.9943312,1.03E+17
-4.353307026,1.988139809,7.19E+16
-4.278998812,1.89301055,1.03E+17
-3.931624431,-0.745013997,2.51E+17
-3.911250601,-0.84015562,2.51E+17
-3.89087677,-0.935297244,2.51E+17
-3.833807238,-0.770582259,2.65E+17
-3.813433407,-0.865723882,2.65E+17
-3.735990044,-0.796150521,2.78E+17
-3.692157515,-0.972394926,2.79E+17
-3.71407378,-0.884272723,2.79E+17
-3.791517142,-0.953846085,2.65E+17
-3.974489387,-0.463011074,2.51E+17
-3.960918989,-0.559358108,2.51E+17
-3.947348591,-0.655705141,2.51E+17
-3.878825955,-0.495617513,2.65E+17
-3.865255557,-0.591964546,2.65E+17
-3.783162523,-0.528223952,2.78E+17
-3.751714204,-0.706841664,2.79E+17
-3.767438363,-0.617532808,2.79E+17
-3.849531397,-0.681273403,2.65E+17
-4.274903835,0.260927337,1.99E+17
-4.278837032,0.156797029,1.99E+17
-4.282770228,0.052666721,1.99E+17
-4.182000161,0.207284808,2.18E+17
-4.185933358,0.103154499,2.18E+17
-4.089096487,0.153642278,2.35E+17
-4.089752415,-0.04128407,2.36E+17
-4.089424451,0.056179104,2.36E+17
-4.186261322,0.005691325,2.18E+17
-4.244959636,0.565229759,1.99E+17
-4.256289569,0.461592213,1.99E+17
-4.267619502,0.357954668,1.99E+17
-4.156101562,0.504977014,2.18E+17
-4.167431495,0.401339468,2.18E+17
-4.067243487,0.444724269,2.35E+17
-4.081812154,0.250669608,2.36E+17
-4.074527821,0.347696938,2.36E+17
-4.174715828,0.304312138,2.18E+17
-3.997116349,-0.178531744,2.51E+17
-3.990473829,-0.275750875,2.51E+17
-3.983831308,-0.372970005,2.51E+17
-3.904152318,-0.218316245,2.65E+17
-3.897509798,-0.315535375,2.65E+17
-3.811188288,-0.258100745,2.78E+17
-3.792504444,-0.438182883,2.79E+17
-3.801846366,-0.348141814,2.79E+17
-3.888167876,-0.405576444,2.65E+17
-3.999224219,0.107587269,2.51E+17
-3.999552183,0.010124095,2.51E+17
-3.999880147,-0.087339079,2.51E+17
-3.909351951,0.06153226,2.65E+17
-3.909679915,-0.035930914,2.65E+17
-3.819479682,0.015477252,2.78E+17
-3.813952086,-0.16690808,2.79E+17
-3.816715884,-0.075715414,2.79E+17
-3.906916117,-0.127123579,2.65E+17
-4.361549242,1.397800067,1.30E+17
-4.392889529,1.29098208,1.30E+17
-4.424229816,1.184164092,1.30E+17
-4.281191843,1.316889633,1.55E+17
-4.31253213,1.210071645,1.55E+17
-4.200834445,1.235979198,1.78E+17
-4.252316951,1.034208575,1.79E+17
-4.226575698,1.135093887,1.79E+17
-4.338273383,1.109186334,1.56E+17
-4.250914446,1.705074568,1.30E+17
-4.289805279,1.600748103,1.30E+17
-4.328696112,1.496421637,1.30E+17
-4.17659475,1.618459237,1.55E+17
-4.215485583,1.514132772,1.55E+17
-4.102275054,1.531843907,1.78E+17
-4.167981314,1.334600767,1.79E+17
-4.135128184,1.433222337,1.79E+17
-4.248338713,1.415511202,1.56E+17
-4.193634307,0.8666935,1.99E+17
-4.212220809,0.764079914,1.99E+17
-4.230807312,0.661466327,1.99E+17
-4.10921041,0.800063737,2.18E+17
-4.127796912,0.69745015,2.18E+17
-4.024786513,0.733433973,2.35E+17
-4.053091163,0.540960837,2.36E+17
-4.038938838,0.637197405,2.36E+17
-4.141949237,0.601213582,2.18E+17
-4.121261454,1.163587555,1.99E+17
-4.147002707,1.062702244,1.99E+17
-4.17274396,0.961816933,1.99E+17
-4.041688464,1.091195913,2.18E+17
-4.067429717,0.990310602,2.18E+17
-3.962115474,1.018804271,2.35E+17
-4.003896167,0.828557405,2.36E+17
-3.98300582,0.923680838,2.36E+17
-4.088320063,0.895187169,2.18E+17
-2.196858792,-4.134499696,1.02E+17
-2.29476157,-4.081130299,1.02E+17
-2.295955795,-4.201341267,7.13E+16
-1.896087654,-4.280325941,1.03E+17
-1.997521835,-4.234097517,1.02E+17
-1.990229055,-4.354194081,7.13E+16
-3.214942019,-2.840404318,1.97E+17
-3.144101209,-2.916842732,1.98E+17
-3.0732604,-2.993281147,1.97E+17
-3.111533656,-2.812971048,2.16E+17
-3.040692846,-2.889409463,2.16E+17
-3.008125293,-2.785537779,2.34E+17
-3.071505818,-2.711670692,2.34E+17
-3.134886343,-2.637803606,2.34E+17
-3.174914181,-2.739103962,2.17E+17
-3.004582344,-3.062298811,1.97E+17
-2.928299335,-3.13338463,1.98E+17
-2.852016325,-3.204470449,1.97E+17
-2.903336736,-3.027444791,2.16E+17
-2.827053726,-3.098530611,2.16E+17
-2.802091128,-2.992590772,2.34E+17
-2.870769183,-2.923573107,2.34E+17
-2.939447238,-2.854555443,2.34E+17
-2.972014791,-2.958427127,2.17E+17
-3.565264478,-1.822914272,2.50E+17
-3.51914475,-1.908642852,2.50E+17
-3.473025023,-1.994371431,2.50E+17
-3.464125839,-1.82069814,2.65E+17
-3.418006112,-1.90642672,2.65E+17
-3.3629872,-1.818482008,2.78E+17
-3.402951378,-1.736501546,2.78E+17
-3.442915555,-1.654521083,2.78E+17
-3.504090016,-1.738717678,2.65E+17
-3.427333297,-2.072794251,2.50E+17
-3.375254513,-2.155042867,2.50E+17
-3.323175728,-2.237291482,2.50E+17
-3.32662266,-2.063272358,2.64E+17
-3.274543876,-2.145520974,2.64E+17
-3.225912024,-2.053750466,2.78E+17
-3.271603749,-1.975327647,2.78E+17
-3.317295475,-1.896904827,2.78E+17
-3.372314386,-1.984849539,2.65E+17
-3.099927968,-2.54012596,2.50E+17
-3.036547443,-2.613993046,2.50E+17
-2.973166917,-2.687860133,2.50E+17
-3.001589067,-2.5163154,2.64E+17
-2.938208542,-2.590182487,2.64E+17
-2.903250166,-2.492504841,2.77E+17
-3.272089232,-2.312745464,2.50E+17
-3.214242329,-2.391036974,2.50E+17
-3.156395425,-2.469328484,2.50E+17
-3.172370885,-2.296428937,2.64E+17
-3.114523981,-2.374720447,2.64E+17
-3.072652537,-2.280112411,2.78E+17
-3.123739033,-2.204658429,2.78E+17
-3.174825528,-2.129204448,2.78E+17
-3.22345738,-2.220974956,2.64E+17
-2.959717623,-2.421707364,2.78E+17
-3.01618508,-2.350909887,2.78E+17
-3.058056524,-2.445517924,2.64E+17
-2.297011995,-3.966906277,1.29E+17
-2.199109217,-4.020275674,1.29E+17
-2.10120644,-4.073645071,1.29E+17
-2.201359642,-3.906051652,1.54E+17
-2.103456864,-3.959421049,1.54E+17
-2.105707289,-3.845197027,1.77E+17
-2.574566572,-3.793187963,1.29E+17
-2.480702583,-3.853413165,1.29E+17
-2.386838594,-3.913638367,1.29E+17
-2.47487683,-3.73929063,1.54E+17
-2.381012841,-3.799515832,1.54E+17
-2.375187088,-3.685393296,1.77E+17
-2.461087146,-3.625849656,1.78E+17
-2.546987204,-3.566306016,1.78E+17
-2.560776888,-3.67974699,1.54E+17
-2.195533889,-3.791929117,1.78E+17
-2.285360488,-3.738661207,1.78E+17
-2.291186242,-3.852783742,1.54E+17
-2.77826346,-3.268303999,1.98E+17
-2.696899572,-3.333754695,1.98E+17
-2.615535685,-3.399205391,1.98E+17
-2.679547996,-3.226197709,2.17E+17
-2.598184109,-3.291648405,2.17E+17
-2.580832532,-3.18409142,2.34E+17
-2.654585397,-3.120257871,2.34E+17
-2.728338263,-3.056424321,2.34E+17
-2.753300861,-3.16236416,2.17E+17
-2.537074508,-3.457881836,1.98E+17
-2.45117445,-3.517425476,1.98E+17
-2.365274392,-3.576969116,1.98E+17
-2.441261754,-3.409001295,2.17E+17
-2.355361696,-3.468544936,2.17E+17
-2.345449,-3.360120755,2.34E+17
-2.423910178,-3.30144431,2.35E+17
-2.502371355,-3.242767865,2.35E+17
-2.519722932,-3.35032485,2.17E+17
-3.643001505,-0.817076076,2.90E+17
-3.621085241,-0.905198279,2.90E+17
-3.599168976,-0.993320481,2.90E+17
-3.550012966,-0.838001632,3.01E+17
-3.528096701,-0.926123834,3.01E+17
-3.457024427,-0.858927187,3.11E+17
-3.57589596,-1.072521313,2.90E+17
-3.547678576,-1.15926761,2.90E+17
-3.519461192,-1.246013908,2.90E+17
-3.48155067,-1.084525498,3.01E+17
-3.453333286,-1.171271795,3.01E+17
-3.38720538,-1.096529682,3.12E+17
-3.410478396,-1.017328851,3.12E+17
-3.433751411,-0.938128019,3.12E+17
-3.504823686,-1.005324666,3.01E+17
-3.387729927,-1.570066914,2.90E+17
-3.34776575,-1.652047376,2.90E+17
-3.307801573,-1.734027838,2.90E+17
-3.292580122,-1.567593206,3.01E+17
-3.252615945,-1.649573668,3.01E+17
-3.197430317,-1.565119498,3.12E+17
-3.48986248,-1.328971889,2.90E+17
-3.455626025,-1.41290009,2.90E+17
-3.42138957,-1.49682829,2.90E+17
-3.394135862,-1.337187758,3.01E+17
-3.359899407,-1.421115958,3.01E+17
-3.298409244,-1.345403627,3.11E+17
-3.328007956,-1.262445645,3.12E+17
-3.357606668,-1.179487664,3.12E+17
-3.423734574,-1.254229777,3.01E+17
-3.231089959,-1.491880874,3.12E+17
-3.264749602,-1.418642251,3.12E+17
-3.326239765,-1.494354582,3.01E+17
-4.118599177,2.003784204,1.30E+17
-4.164834506,1.902463554,1.30E+17
-4.211069836,1.801142903,1.30E+17
