X,Y,plate.w,,,
0.816717172,1.240758206,-4.16E-06,,,
0.764765633,1.153823725,-4.24E-06,,,
0.919648361,1.268330982,-4.10E-06,,,
0.867696822,1.181396501,-4.18E-06,,,
0.970628011,1.208969276,-4.11E-06,,,
0.965273646,1.104675344,-4.17E-06,,,
0.862342457,1.077102568,-4.24E-06,,,
0.959919281,1.000381411,-4.23E-06,,,
0.890619961,1.42043993,-4.01E-06,,,
0.884597191,1.501285742,-3.95E-06,,,
0.963550862,1.453825468,-3.95E-06,,,
0.957528091,1.53467128,-3.89E-06,,,
1.036481763,1.487211006,-3.88E-06,,,
0.87857442,1.582131554,-3.89E-06,,,
0.941599611,1.361078225,-4.02E-06,,,
0.992579262,1.301716519,-4.04E-06,,,
1.014530512,1.394463762,-3.96E-06,,,
0.836722914,2.247152221,-3.29E-06,,,
0.931379425,2.339518216,-3.15E-06,,,
0.942626682,2.204849154,-3.28E-06,,,
1.037283193,2.297215149,-3.14E-06,,,
1.04853045,2.162546086,-3.28E-06,,,
1.026035935,2.431884211,-3.00E-06,,,
0.958789004,2.084500132,-3.40E-06,,,
0.852885236,2.1268032,-3.40E-06,,,
0.869047557,2.006454178,-3.52E-06,,,
0.870349675,1.886869259,-3.63E-06,,,
0.960091122,1.964915213,-3.52E-06,,,
0.96139324,1.845330293,-3.63E-06,,,
1.051134686,1.923376247,-3.51E-06,,,
1.052436804,1.803791327,-3.62E-06,,,
1.049832568,2.042961166,-3.40E-06,,,
0.877121221,1.787263793,-3.72E-06,,,
0.883892767,1.687658328,-3.80E-06,,,
0.968164786,1.745724827,-3.71E-06,,,
0.962846439,1.640198053,-3.80E-06,,,
1.04180011,1.592737779,-3.80E-06,,,
1.047118457,1.698264553,-3.71E-06,,,
1.681120555,2.858677488,-2.13E-06,,,
1.645395746,2.783822123,-2.24E-06,,,
1.609670937,2.708966758,-2.35E-06,,,
1.738677786,2.79677862,-2.16E-06,,,
1.702952977,2.721923255,-2.27E-06,,,
1.796235017,2.734879751,-2.18E-06,,,
1.691168227,2.957376239,-2.01E-06,,,
1.682874298,3.039353965,-1.92E-06,,,
1.75877313,2.994176122,-1.92E-06,,,
1.7504792,3.076153848,-1.83E-06,,,
1.826378032,3.030976005,-1.83E-06,,,
1.674580369,3.121331692,-1.83E-06,,,
1.748725458,2.895477371,-2.04E-06,,,
1.806282689,2.833578502,-2.07E-06,,,
1.81633036,2.932277253,-1.95E-06,,,
1.83423127,3.334556227,-1.47E-06,,,
1.75289412,3.375273994,-1.48E-06,,,
1.755714692,3.278540663,-1.59E-06,,,
1.674377543,3.31925843,-1.59E-06,,,
1.671556971,3.415991761,-1.48E-06,,,
1.677198115,3.222525099,-1.71E-06,,,
1.753096946,3.177347256,-1.71E-06,,,
1.828995778,3.132169412,-1.71E-06,,,
1.831613524,3.233362819,-1.59E-06,,,
1.832319439,3.648224226,-1.11E-06,,,
1.743908007,3.688815084,-1.11E-06,,,
1.751619566,3.584385993,-1.23E-06,,,
1.663208135,3.624976851,-1.23E-06,,,
1.655496576,3.729405942,-1.11E-06,,,
1.670919694,3.52054776,-1.35E-06,,,
1.752256843,3.479829993,-1.35E-06,,,
1.833593993,3.439112226,-1.35E-06,,,
1.832956716,3.543668226,-1.23E-06,,,
1.818059917,3.977632659,-7.30E-07,,,
1.721865356,4.017625719,-7.34E-07,,,
1.734401659,3.908420706,-8.55E-07,,,
1.638207099,3.948413766,-8.58E-07,,,
1.625670795,4.057618779,-7.35E-07,,,
1.650743402,3.839208753,-9.81E-07,,,
1.739154833,3.798617895,-9.82E-07,,,
1.827566265,3.758027037,-9.79E-07,,,
1.822813091,3.867829848,-8.54E-07,,,
1.685837941,4.361823038,-3.61E-07,,,
1.703295634,4.247769903,-4.80E-07,,,
1.598928241,4.286744006,-4.82E-07,,,
1.581470547,4.400797141,-3.62E-07,,,
1.616385935,4.172690871,-6.05E-07,,,
1.712580495,4.132697811,-6.06E-07,,,
1.808775056,4.092704751,-6.04E-07,,,
1.799490195,4.207776843,-4.80E-07,,,
1.671543997,4.482455944,-2.36E-07,,,
2.225537936,-1.891832996,-2.62E-06,,,
2.297543241,-1.857419243,-2.58E-06,,,
2.369548546,-1.823005491,-2.53E-06,,,
2.212164639,-1.793891415,-2.71E-06,,,
2.284169944,-1.759477662,-2.67E-06,,,
2.198791342,-1.695949833,-2.80E-06,,,
2.119652249,-1.887146333,-2.73E-06,,,
2.106278952,-1.789204751,-2.82E-06,,,
2.013766562,-1.882459669,-2.83E-06,,,
1.962378649,-1.643403651,-3.07E-06,,,
1.988072605,-1.76293166,-2.95E-06,,,
2.080584995,-1.669676742,-2.94E-06,,,
2.502957821,-1.656165045,-2.51E-06,,,
2.486947597,-1.732954469,-2.47E-06,,,
2.584208474,-1.704488383,-2.39E-06,,,
2.568198251,-1.781277808,-2.35E-06,,,
2.470937373,-1.809743894,-2.43E-06,,,
2.665459128,-1.752811721,-2.26E-06,,,
2.401568994,-1.669426641,-2.61E-06,,,
2.38555877,-1.746216066,-2.57E-06,,,
2.300180168,-1.682688237,-2.71E-06,,,
2.849958405,-1.5958947,-2.16E-06,,,
2.790532849,-1.651825522,-2.19E-06,,,
2.774930359,-1.558446808,-2.27E-06,,,
2.715504803,-1.61437763,-2.30E-06,,,
2.699902313,-1.520998915,-2.38E-06,,,
2.731107292,-1.707756345,-2.22E-06,,,
2.568605985,-1.611109668,-2.47E-06,,,
2.649856639,-1.659433007,-2.35E-06,,,
2.634254149,-1.566054292,-2.43E-06,,,
1.424806852,-0.670748086,-4.08E-06,,,
1.325310075,-0.679727589,-4.15E-06,,,
1.387010069,-0.78865493,-4.06E-06,,,
1.287513292,-0.797634433,-4.13E-06,,,
1.225813298,-0.688707092,-4.21E-06,,,
1.349213286,-0.906561774,-4.04E-06,,,
1.254383266,-0.594985626,-4.23E-06,,,
1.353880043,-0.586006123,-4.16E-06,,,
1.282953233,-0.50126416,-4.23E-06,,,
1.90518932,-1.534026306,-3.20E-06,,,
2.023395667,-1.560299397,-3.07E-06,,,
2.141602013,-1.586572489,-2.94E-06,,,
1.966206338,-1.450922053,-3.20E-06,,,
2.084412685,-1.477195144,-3.07E-06,,,
2.027223356,-1.367817799,-3.20E-06,,,
1.856383029,-1.360244385,-3.37E-06,,,
1.880786175,-1.447135345,-3.29E-06,,,
1.941803193,-1.364031092,-3.29E-06,,,
1.597985234,-1.105464383,-3.75E-06,,,
1.509635294,-1.045621157,-3.85E-06,,,
1.619504145,-1.00693047,-3.78E-06,,,
1.531154205,-0.947087245,-3.88E-06,,,
1.641023056,-0.908396558,-3.81E-06,,,
1.421285354,-0.985777931,-3.95E-06,,,
1.568950988,-0.8291804,-3.90E-06,,,
1.459082137,-0.867871087,-3.97E-06,,,
1.49687892,-0.749964243,-3.99E-06,,,
1.800431539,-1.276952542,-3.47E-06,,,
1.885851702,-1.280739249,-3.39E-06,,,
1.971271865,-1.284525956,-3.31E-06,,,
1.829900211,-1.197447406,-3.49E-06,,,
1.915320374,-1.201234113,-3.41E-06,,,
1.859368883,-1.11794227,-3.51E-06,,,
1.735599357,-1.226132748,-3.56E-06,,,
1.76506803,-1.146627612,-3.58E-06,,,
1.670767176,-1.175312954,-3.64E-06,,,
1.692286087,-1.076779041,-3.68E-06,,,
1.786586941,-1.048093699,-3.61E-06,,,
1.713804999,-0.978245129,-3.71E-06,,,
2.940884189,-1.554489566,-2.08E-06,,,
2.865856143,-1.517041674,-2.19E-06,,,
2.956781927,-1.47563654,-2.10E-06,,,
2.881753881,-1.438188648,-2.21E-06,,,
2.972679665,-1.396783514,-2.13E-06,,,
2.790828097,-1.479593782,-2.30E-06,,,
3.007276481,-1.62757468,-1.95E-06,,,
3.047664249,-1.697857576,-1.86E-06,,,
3.088052017,-1.768140471,-1.77E-06,,,
3.08956651,-1.621806768,-1.86E-06,,,
3.129954278,-1.692089663,-1.76E-06,,,
3.171856539,-1.616038856,-1.76E-06,,,
3.023174218,-1.548721654,-1.98E-06,,,
3.105464248,-1.542953742,-1.88E-06,,,
3.039071956,-1.469868628,-2.01E-06,,,
3.252031224,-2.000716704,-1.42E-06,,,
3.199024007,-1.922474524,-1.53E-06,,,
3.29889104,-1.92251559,-1.42E-06,,,
3.245883823,-1.84427341,-1.53E-06,,,
3.345750857,-1.844314475,-1.41E-06,,,
3.146016789,-1.844232344,-1.65E-06,,,
3.229821311,-1.692130729,-1.64E-06,,,
3.18791905,-1.768181537,-1.65E-06,,,
3.287786084,-1.768222602,-1.53E-06,,,
3.409234086,-2.259410702,-1.06E-06,,,
3.358774174,-2.172047075,-1.18E-06,,,
3.461917029,-2.177812705,-1.06E-06,,,
3.411457117,-2.090449078,-1.18E-06,,,
3.514599972,-2.096214708,-1.06E-06,,,
3.308314262,-2.084683448,-1.30E-06,,,
3.402033895,-1.92828122,-1.29E-06,,,
3.355174079,-2.006482334,-1.30E-06,,,
3.458316933,-2.012247964,-1.17E-06,,,
3.561939985,-2.543799817,-6.99E-07,,,
3.513280933,-2.447700698,-8.17E-07,,,
3.621351669,-2.458293578,-6.98E-07,,,
3.572692617,-2.362194459,-8.15E-07,,,
3.680763354,-2.372787339,-6.94E-07,,,
3.46462188,-2.351601579,-9.37E-07,,,
3.569987766,-2.188405585,-9.34E-07,,,
3.517304823,-2.270003582,-9.37E-07,,,
3.62537556,-2.280596462,-8.13E-07,,,
3.710270647,-2.851287162,-3.41E-07,,,
3.66326852,-2.747567561,-4.56E-07,,,
3.777006612,-2.762109464,-3.40E-07,,,
3.730004484,-2.658389863,-4.54E-07,,,
3.616266393,-2.64384796,-5.74E-07,,,
3.735089761,-2.472835482,-5.72E-07,,,
3.675678077,-2.558341721,-5.75E-07,,,
3.789416169,-2.572883624,-4.53E-07,,,
3.829994064,-2.869928885,-2.22E-07,,,
1.174894136,1.099343677,-4.06E-06,,,
1.106805428,1.135885544,-4.08E-06,,,
1.101451063,1.031591611,-4.14E-06,,,
1.033362354,1.068133477,-4.16E-06,,,
1.038716719,1.17242741,-4.10E-06,,,
1.028007989,0.963839545,-4.22E-06,,,
1.206983139,1.028295219,-4.08E-06,,,
1.133540066,0.960543152,-4.16E-06,,,
1.060096993,0.892791086,-4.23E-06,,,
1.239072142,0.95724676,-4.09E-06,,,
1.165629069,0.889494694,-4.17E-06,,,
1.271161146,0.886198301,-4.10E-06,,,
1.241801744,0.787026433,-4.17E-06,,,
1.136269667,0.790322825,-4.23E-06,,,
1.212442342,0.687854564,-4.22E-06,,,
1.497690991,-0.372722803,-4.10E-06,,,
1.402469469,-0.387322601,-4.17E-06,,,
1.473396278,-0.472064564,-4.10E-06,,,
1.378174756,-0.486664362,-4.17E-06,,,
1.307247946,-0.401922399,-4.24E-06,,,
1.449101565,-0.571406325,-4.09E-06,,,
1.443108388,-0.286227699,-4.16E-06,,,
1.347886865,-0.300827497,-4.23E-06,,,
1.388525784,-0.199732595,-4.21E-06,,,
1.603511677,-0.158869359,-4.04E-06,,,
1.513655512,-0.143658737,-4.12E-06,,,
1.568238115,-0.23015384,-4.06E-06,,,
1.47838195,-0.214943218,-4.14E-06,,,
1.423799346,-0.128448114,-4.19E-06,,,
1.532964553,-0.301438321,-4.08E-06,,,
1.591421575,-0.083829812,-4.06E-06,,,
1.50156541,-0.06861919,-4.13E-06,,,
1.579331474,-0.008790265,-4.07E-06,,,
1.489475308,0.006420358,-4.14E-06,,,
1.567241372,0.066249282,-4.08E-06,,,
1.411709245,-0.053408567,-4.20E-06,,,
1.484917647,0.126115052,-4.14E-06,,,
1.407151584,0.066286127,-4.21E-06,,,
1.402593923,0.185980821,-4.20E-06,,,
1.597014087,0.299127453,-4.03E-06,,,
1.504766124,0.281367165,-4.11E-06,,,
1.587089849,0.221501396,-4.05E-06,,,
1.494841886,0.203741109,-4.13E-06,,,
1.412518161,0.263606878,-4.19E-06,,,
1.57716561,0.143875339,-4.07E-06,,,
1.556202929,0.365538393,-4.05E-06,,,
1.463954966,0.347778105,-4.13E-06,,,
1.515391771,0.431949333,-4.07E-06,,,
1.423143808,0.414189045,-4.15E-06,,,
1.474580613,0.498360273,-4.09E-06,,,
1.371707003,0.330017818,-4.21E-06,,,
1.377414722,0.528467747,-4.16E-06,,,
1.325977917,0.44429652,-4.22E-06,,,
1.280248831,0.558575221,-4.22E-06,,,
1.430226897,0.721349558,-4.06E-06,,,
1.347845578,0.677127271,-4.13E-06,,,
1.445011469,0.647019796,-4.07E-06,,,
1.36263015,0.602797509,-4.15E-06,,,
1.265464259,0.632904983,-4.21E-06,,,
1.459796041,0.572690035,-4.08E-06,,,
1.37720498,0.776299139,-4.07E-06,,,
1.294823661,0.732076852,-4.15E-06,,,
1.324183063,0.83124872,-4.09E-06,,,
1.308525809,2.599725064,-2.66E-06,,,
1.387483575,2.598043956,-2.62E-06,,,
1.337536019,2.498396542,-2.76E-06,,,
1.416493784,2.496715434,-2.71E-06,,,
1.366546228,2.397068019,-2.85E-06,,,
1.46644134,2.596362848,-2.57E-06,,,
1.220283502,2.554891626,-2.76E-06,,,
1.132041195,2.510058189,-2.86E-06,,,
1.249293711,2.453563104,-2.86E-06,,,
1.260540969,2.318894042,-3.00E-06,,,
1.143288452,2.375389126,-3.00E-06,,,
1.154535709,2.240720064,-3.14E-06,,,
1.561662521,2.627114931,-2.47E-06,,,
1.654944561,2.640071427,-2.39E-06,,,
1.606936146,2.558219599,-2.51E-06,,,
1.700218186,2.571176096,-2.43E-06,,,
1.65220977,2.489324268,-2.56E-06,,,
1.748226601,2.653027923,-2.31E-06,,,
1.556988589,2.458572185,-2.66E-06,,,
1.511714965,2.527467516,-2.61E-06,,,
1.461767409,2.427820102,-2.75E-06,,,
1.100538789,1.436207237,-3.89E-06,,,
1.078587538,1.343459994,-3.96E-06,,,
1.056636287,1.250712751,-4.04E-06,,,
1.164595815,1.385203469,-3.88E-06,,,
1.142644564,1.292456226,-3.96E-06,,,
1.22865284,1.334199701,-3.88E-06,,,
1.192813704,1.177629019,-4.00E-06,,,
1.124724996,1.214170885,-4.02E-06,,,
1.210733272,1.25591436,-3.94E-06,,,
1.300800043,1.625409612,-3.62E-06,,,
1.218012297,1.684870184,-3.62E-06,,,
1.212693949,1.57934341,-3.71E-06,,,
1.129906203,1.638803982,-3.71E-06,,,
1.135224551,1.744330755,-3.62E-06,,,
1.124587856,1.533277208,-3.80E-06,,,
1.188644882,1.48227344,-3.80E-06,,,
1.252701908,1.431269671,-3.80E-06,,,
1.276750975,1.528339642,-3.71E-06,,,
1.148115545,2.105030852,-3.28E-06,,,
1.254120804,2.18320483,-3.14E-06,,,
1.24770064,2.047515618,-3.28E-06,,,
1.353705899,2.125689596,-3.14E-06,,,
1.347285735,1.990000384,-3.27E-06,,,
1.360126064,2.261378808,-3.00E-06,,,
1.249002758,1.927930698,-3.39E-06,,,
1.149417663,1.985445932,-3.40E-06,,,
1.150719781,1.865861013,-3.51E-06,,,
1.233507527,1.806400441,-3.51E-06,,,
1.316295274,1.746939869,-3.51E-06,,,
1.331790504,1.868470127,-3.39E-06,,,
1.730013413,2.474020698,-2.51E-06,,,
1.778021829,2.555872526,-2.39E-06,,,
1.807817056,2.458717128,-2.47E-06,,,
1.855825472,2.540568955,-2.35E-06,,,
1.8856207,2.443413558,-2.42E-06,,,
1.826030244,2.637724353,-2.27E-06,,,
2.02736863,2.655550295,-2.09E-06,,,
1.950324092,2.681993447,-2.12E-06,,,
1.98011932,2.584838049,-2.20E-06,,,
1.903074782,2.611281201,-2.23E-06,,,
1.873279554,2.708436599,-2.15E-06,,,
1.93287001,2.514125803,-2.31E-06,,,
1.89724882,2.990243837,-1.82E-06,,,
1.887201148,2.891545086,-1.94E-06,,,
1.877153476,2.792846335,-2.06E-06,,,
1.968119607,2.94951167,-1.82E-06,,,
1.958071935,2.850812919,-1.93E-06,,,
2.038990395,2.908779503,-1.81E-06,,,
2.031242551,2.739960031,-1.99E-06,,,
1.954198014,2.766403183,-2.03E-06,,,
2.035116473,2.824369767,-1.90E-06,,,
2.069396737,3.195695419,-1.47E-06,,,
1.991008248,3.241982355,-1.47E-06,,,
1.988390502,3.140788947,-1.59E-06,,,
1.910002013,3.187075883,-1.59E-06,,,
1.912619759,3.288269291,-1.47E-06,,,
1.907384267,3.085882476,-1.71E-06,,,
2.049125842,3.004418142,-1.69E-06,,,
1.978255055,3.045150309,-1.70E-06,,,
2.059261289,3.10005678,-1.58E-06,,,
2.089016298,3.508083543,-1.10E-06,,,
2.003450679,3.554797104,-1.11E-06,,,
2.004087956,3.450241104,-1.22E-06,,,
1.918522336,3.496954665,-1.23E-06,,,
1.917885059,3.601510665,-1.11E-06,,,
1.919159613,3.392398666,-1.35E-06,,,
1.997548102,3.34611173,-1.35E-06,,,
2.075936591,3.299824794,-1.34E-06,,,
2.082476444,3.403954168,-1.22E-06,,,
2.097786283,3.837572189,-7.27E-07,,,
2.004544161,3.884259013,-7.31E-07,,,
2.009297335,3.774456201,-8.52E-07,,,
1.916055213,3.821143025,-8.55E-07,,,
1.911302039,3.930945836,-7.32E-07,,,
1.920808387,3.711340214,-9.78E-07,,,
2.006374007,3.664626653,-9.78E-07,,,
2.091939626,3.617913092,-9.75E-07,,,
2.094862954,3.727742641,-8.51E-07,,,
1.992973822,4.230252144,-3.59E-07,,,
2.002258683,4.115180052,-4.78E-07,,,
1.900874439,4.161478448,-4.80E-07,,,
1.891589578,4.27655054,-3.60E-07,,,
1.9101593,4.046406356,-6.03E-07,,,
2.003401422,3.999719532,-6.04E-07,,,
2.096643543,3.953032709,-6.01E-07,,,
2.095500804,4.068493229,-4.77E-07,,,
1.987213692,4.351653823,-2.35E-07,,,
2.473543922,-1.562830056,-2.61E-06,,,
2.539192086,-1.517774679,-2.56E-06,,,
2.60484025,-1.472719303,-2.52E-06,,,
2.444130023,-1.469495067,-2.70E-06,,,
2.509778188,-1.42443969,-2.66E-06,,,
2.414716125,-1.376160078,-2.79E-06,,,
2.372155096,-1.576091652,-2.71E-06,,,
2.342741197,-1.482756663,-2.80E-06,,,
2.270766269,-1.589353248,-2.81E-06,,,
2.213576941,-1.479975903,-2.94E-06,,,
2.285551869,-1.373379318,-2.93E-06,,,
2.156387612,-1.370598559,-3.07E-06,,,
2.713148686,-1.288508885,-2.50E-06,,,
2.708733228,-1.366005562,-2.46E-06,,,
2.799659012,-1.324600428,-2.38E-06,,,
2.795243555,-1.402097105,-2.34E-06,,,
2.704317771,-1.443502239,-2.42E-06,,,
2.886169339,-1.360691971,-2.25E-06,,,
2.613671165,-1.317725949,-2.60E-06,,,
2.609255708,-1.395222626,-2.56E-06,,,
2.514193645,-1.346943013,-2.70E-06,,,
1.723646477,-0.607950646,-3.85E-06,,,
1.624033269,-0.628883126,-3.93E-06,,,
1.696105337,-0.708099283,-3.84E-06,,,
1.596492128,-0.729031763,-3.92E-06,,,
1.52442006,-0.649815606,-4.01E-06,,,
1.668564196,-0.80824792,-3.83E-06,,,
1.548714773,-0.550473845,-4.02E-06,,,
1.648327982,-0.529541365,-3.94E-06,,,
1.573009486,-0.451132084,-4.02E-06,,,
2.190946254,-1.07970364,-3.20E-06,,,
2.136371954,-1.175741693,-3.20E-06,,,
2.265536211,-1.178522453,-3.07E-06,,,
2.210961911,-1.274560506,-3.07E-06,,,
2.081797655,-1.271779746,-3.21E-06,,,
2.340126168,-1.277341265,-2.93E-06,,,
2.025846164,-1.188487903,-3.31E-06,,,
2.080420463,-1.09244985,-3.31E-06,,,
1.969894673,-1.10519606,-3.41E-06,,,
1.892704008,-1.023268955,-3.53E-06,,,
2.003229798,-1.010522745,-3.42E-06,,,
2.113755588,-0.997776535,-3.32E-06,,,
1.926039132,-0.92859564,-3.54E-06,,,
2.036564922,-0.91584943,-3.43E-06,,,
1.959374257,-0.833922324,-3.55E-06,,,
1.819922065,-0.953420384,-3.63E-06,,,
1.85325719,-0.858747069,-3.64E-06,,,
1.747140123,-0.883571813,-3.73E-06,,,
1.802222403,-0.683274539,-3.75E-06,,,
1.774681263,-0.783423176,-3.74E-06,,,
1.88079833,-0.758598431,-3.65E-06,,,
2.774304649,-1.234063089,-2.46E-06,,,
2.860814975,-1.270154632,-2.33E-06,,,
2.947325302,-1.306246175,-2.21E-06,,,
2.835460612,-1.179617292,-2.41E-06,,,
2.921970938,-1.215708835,-2.29E-06,,,
2.896616575,-1.125171495,-2.36E-06,,,
3.129019537,-1.200282096,-2.03E-06,,,
3.051551883,-1.175245229,-2.14E-06,,,
3.076906246,-1.265782569,-2.07E-06,,,
2.999438592,-1.240745702,-2.18E-06,,,
2.974084229,-1.150208362,-2.25E-06,,,
3.024792956,-1.331283042,-2.10E-06,,,
3.205760106,-1.541746734,-1.76E-06,,,
3.139367815,-1.46866162,-1.88E-06,,,
3.239663674,-1.467454612,-1.76E-06,,,
3.173271382,-1.394369498,-1.88E-06,,,
3.273567241,-1.39316249,-1.76E-06,,,
3.072975524,-1.395576506,-2.01E-06,,,
3.177202105,-1.264575561,-1.94E-06,,,
3.125088814,-1.330076033,-1.98E-06,,,
3.225384673,-1.328869025,-1.85E-06,,,
3.385618244,-1.764279092,-1.41E-06,,,
3.327653471,-1.688187219,-1.53E-06,,,
3.425485631,-1.684243709,-1.41E-06,,,
3.367520858,-1.608151836,-1.53E-06,,,
3.465353018,-1.604208326,-1.41E-06,,,
3.269688699,-1.612095346,-1.64E-06,,,
3.337495833,-1.463511102,-1.64E-06,,,
3.303592266,-1.537803224,-1.65E-06,,,
3.401424426,-1.533859714,-1.53E-06,,,
3.561113347,-2.011400336,-1.06E-06,,,
3.504830309,-1.927433592,-1.17E-06,,,
3.607626723,-1.926585964,-1.06E-06,,,
3.551343685,-1.84261922,-1.17E-06,,,
3.654140099,-1.841771592,-1.05E-06,,,
3.448547271,-1.843466848,-1.29E-06,,,
3.528282045,-1.683396081,-1.29E-06,,,
3.488414658,-1.763431464,-1.29E-06,,,
3.591211072,-1.762583836,-1.17E-06,,,
3.733885821,-2.28345463,-6.96E-07,,,
3.678498027,-2.191263752,-8.14E-07,,,
3.787008289,-2.19412192,-6.95E-07,,,
3.731620494,-2.101931042,-8.11E-07,,,
3.840130756,-2.10478921,-6.91E-07,,,
3.623110233,-2.099072875,-9.33E-07,,,
3.716136985,-1.929444131,-9.31E-07,,,
3.669623609,-2.014258503,-9.33E-07,,,
3.77813387,-2.01711667,-8.10E-07,,,
3.903946522,-2.57931424,-3.39E-07,,,
3.849620114,-2.479266098,-4.54E-07,,,
3.964150467,-2.485696714,-3.39E-07,,,
3.90982406,-2.385648572,-4.52E-07,,,
3.795293707,-2.379217956,-5.71E-07,,,
3.901538642,-2.200552536,-5.69E-07,,,
3.848416174,-2.289885246,-5.72E-07,,,
3.962946527,-2.296315862,-4.51E-07,,,
4.024787751,-2.589405741,-2.21E-07,,,
1.252624901,1.110082656,-4.00E-06,,,
1.270544469,1.188367997,-3.94E-06,,,
1.330355666,1.120821635,-3.94E-06,,,
1.348275234,1.199106976,-3.88E-06,,,
1.408086431,1.131560614,-3.88E-06,,,
1.288464037,1.266653338,-3.88E-06,,,
1.284713904,1.039034197,-4.02E-06,,,
1.316802907,0.967985739,-4.03E-06,,,
1.362444669,1.049773176,-3.96E-06,,,
1.455685822,1.06548348,-3.88E-06,,,
1.410044061,0.983696043,-3.96E-06,,,
1.364402299,0.901908605,-4.03E-06,,,
1.503285214,0.999406347,-3.88E-06,,,
1.457643452,0.917618909,-3.95E-06,,,
1.550884606,0.933329213,-3.87E-06,,,
1.470446133,0.792009443,-4.00E-06,,,
1.417424216,0.846959024,-4.02E-06,,,
1.510665369,0.862669328,-3.94E-06,,,
1.786758453,-0.331731214,-3.86E-06,,,
1.690402633,-0.345395077,-3.94E-06,,,
1.765721128,-0.423804358,-3.86E-06,,,
1.669365307,-0.437468221,-3.94E-06,,,
1.594046812,-0.35905894,-4.02E-06,,,
1.744683802,-0.515877502,-3.86E-06,,,
1.664593936,-0.216489977,-3.98E-06,,,
1.629320374,-0.287774459,-4.01E-06,,,
1.725676195,-0.274110596,-3.92E-06,,,
1.674992342,-0.121563829,-3.98E-06,,,
1.736074601,-0.179184448,-3.92E-06,,,
1.79715686,-0.236805066,-3.86E-06,,,
1.746473007,-0.084258299,-3.92E-06,,,
1.807555266,-0.141878918,-3.86E-06,,,
1.817953672,-0.046952769,-3.85E-06,,,
1.66290224,-0.046524282,-4.00E-06,,,
1.734382905,-0.009218752,-3.93E-06,,,
1.650812139,0.028515265,-4.01E-06,,,
1.817116896,0.036708186,-3.86E-06,,,
1.73354613,0.074442203,-3.93E-06,,,
1.816280121,0.120369141,-3.85E-06,,,
1.732709354,0.158103158,-3.93E-06,,,
1.815443345,0.204030096,-3.85E-06,,,
1.649975363,0.11217622,-4.01E-06,,,
1.66982384,0.267428334,-3.97E-06,,,
1.659899601,0.189802277,-3.99E-06,,,
1.742633592,0.235729215,-3.91E-06,,,
1.648088258,0.354847171,-3.98E-06,,,
1.720898011,0.323148052,-3.92E-06,,,
1.793707763,0.291448933,-3.86E-06,,,
1.699162429,0.410566888,-3.92E-06,,,
1.771972181,0.378867769,-3.86E-06,,,
1.7502366,0.466286606,-3.86E-06,,,
1.6072771,0.42125811,-4.00E-06,,,
1.658351271,0.476977828,-3.94E-06,,,
1.566465942,0.48766905,-4.02E-06,,,
1.723966126,0.544250173,-3.87E-06,,,
1.632080797,0.554941395,-3.95E-06,,,
1.697695652,0.622213741,-3.87E-06,,,
1.605810323,0.632904963,-3.94E-06,,,
1.671425178,0.700177308,-3.87E-06,,,
1.540195468,0.565632618,-4.02E-06,,,
1.510626324,0.714292141,-4.00E-06,,,
1.55084556,0.784952026,-3.94E-06,,,
1.591025751,0.707234725,-3.93E-06,,,
1.631244987,0.77789461,-3.87E-06,,,
1.591064797,0.855611911,-3.87E-06,,,
1.525410896,0.63996238,-4.01E-06,,,
1.666892517,2.384632763,-2.65E-06,,,
1.74469616,2.369329193,-2.61E-06,,,
1.681575264,2.279941257,-2.75E-06,,,
1.759378907,2.264637687,-2.70E-06,,,
1.69625801,2.175249752,-2.84E-06,,,
1.822499803,2.354025622,-2.56E-06,,,
1.571671336,2.35388068,-2.76E-06,,,
1.476450155,2.323128597,-2.85E-06,,,
1.586354083,2.249189174,-2.85E-06,,,
1.579933919,2.113499963,-2.99E-06,,,
1.470029991,2.187439385,-3.00E-06,,,
1.463609827,2.051750173,-3.13E-06,,,
1.374247335,1.560015048,-3.62E-06,,,
1.350198268,1.462945077,-3.71E-06,,,
1.3261492,1.365875107,-3.79E-06,,,
1.447694628,1.494620483,-3.61E-06,,,
1.42364556,1.397550512,-3.70E-06,,,
1.52114192,1.429225918,-3.61E-06,,,
1.385960397,1.298328744,-3.79E-06,,,
1.445771594,1.230782382,-3.79E-06,,,
1.483456757,1.33000415,-3.70E-06,,,
1.437904644,1.918646097,-3.27E-06,,,
1.554228736,1.980395886,-3.13E-06,,,
1.528523553,1.847291809,-3.27E-06,,,
1.644847645,1.909041599,-3.13E-06,,,
1.619142462,1.775937522,-3.26E-06,,,
1.670552828,2.042145675,-2.99E-06,,,
1.513028322,1.725761552,-3.39E-06,,,
1.422409413,1.797115839,-3.39E-06,,,
1.406914183,1.675585582,-3.50E-06,,,
1.480361475,1.610191017,-3.50E-06,,,
1.553808768,1.544796453,-3.50E-06,,,
1.586475615,1.660366987,-3.38E-06,,,
1.992536307,2.225910895,-2.55E-06,,,
1.956897771,2.298411783,-2.51E-06,,,
1.893776874,2.209023847,-2.65E-06,,,
1.858138339,2.281524735,-2.61E-06,,,
1.921259235,2.37091267,-2.47E-06,,,
1.795017442,2.1921368,-2.75E-06,,,
2.075955921,2.587524198,-2.12E-06,,,
2.028706611,2.516811952,-2.23E-06,,,
1.981457301,2.446099706,-2.34E-06,,,
