x,y,w
4.495490744,-1.361736307,-3.23E-07
4.798757853,-1.791340717,-1.37E-07
4.899378926,-1.852460482,-6.96E-08
5,-1.913580247,-4.89E-25
4.899378926,-1.729003692,-6.96E-08
5,-1.790123457,-2.35E-23
5,-1.666666667,0
4.899306071,-1.605528696,-6.95E-08
4.798684998,-1.667865722,-1.37E-07
4.798612142,-1.544390726,-1.37E-07
-1.039305802,4.228729464,-4.46E-07
-1.103220568,4.323393952,-4.04E-07
-0.981729749,4.324891868,-4.00E-07
-1.045644515,4.419556356,-3.55E-07
-0.924153695,4.421054271,-3.51E-07
-1.167135334,4.418058441,-3.58E-07
-1.229170238,4.513956515,-3.07E-07
-1.292560459,4.610596561,-2.53E-07
-1.169714323,4.611352505,-2.51E-07
-1.233104544,4.707992551,-1.93E-07
-1.110258408,4.708748495,-1.92E-07
-1.35595068,4.707236607,-1.95E-07
-1.048223503,4.612850421,-2.48E-07
-1.107679419,4.515454431,-3.05E-07
-0.986188599,4.516952346,-3.02E-07
-1.41796331,4.804320441,-1.33E-07
-1.480586593,4.902160221,-6.79E-08
-1.357129803,4.902160221,-6.76E-08
-1.419753086,5,-5.98E-25
-1.296296296,5,0
-1.543209877,5,-2.31E-23
-1.234283667,4.902916165,-6.68E-08
-1.295117173,4.805076386,-1.32E-07
-1.172271037,4.80583233,-1.31E-07
-0.862431744,4.327007205,-3.96E-07
-0.920007797,4.230844801,-4.41E-07
-0.977583851,4.134682397,-4.83E-07
-0.800709792,4.232960139,-4.37E-07
-0.858285846,4.136797735,-4.78E-07
-0.738987841,4.138913072,-4.74E-07
-0.852551111,3.953536395,-5.42E-07
-0.915067481,4.044109396,-5.14E-07
-0.795769476,4.046224734,-5.09E-07
-0.678038886,4.047631637,-5.05E-07
-0.734820522,3.954943298,-5.36E-07
-0.791602157,3.86225496,-5.65E-07
-0.617089932,3.956350202,-5.32E-07
-0.673871567,3.863661863,-5.59E-07
-0.556140978,3.865068766,-5.55E-07
-0.688915569,3.691446891,-5.96E-07
-0.740258863,3.776850926,-5.83E-07
-0.622528274,3.778257829,-5.77E-07
0.035279279,2.888314724,-5.14E-07
0.081103178,2.795548948,-4.84E-07
0.126927076,2.702783172,-4.48E-07
0.119947767,2.892540708,-5.17E-07
0.165771665,2.799774932,-4.87E-07
0.204616255,2.896766693,-5.21E-07
-0.092665925,2.971721083,-5.39E-07
-0.195390345,2.95666393,-5.38E-07
-0.135942641,3.059353426,-5.60E-07
-0.238667062,3.044296273,-5.60E-07
-0.179219357,3.14698577,-5.77E-07
-0.298114766,2.941606777,-5.38E-07
-0.384961026,3.125679462,-5.83E-07
-0.341537896,3.03364312,-5.63E-07
-0.282090192,3.136332616,-5.79E-07
-0.502731804,3.778170303,-5.72E-07
-0.5691191,3.691359366,-5.91E-07
-0.635506395,3.604548428,-6.06E-07
-0.44932263,3.69127184,-5.86E-07
-0.515709926,3.604460902,-6.00E-07
-0.395913456,3.604373377,-5.95E-07
-0.540469408,3.442711604,-6.13E-07
-0.587987902,3.523630016,-6.11E-07
-0.468191432,3.52354249,-6.05E-07
-0.343811191,3.339098406,-6.02E-07
-0.39181808,3.264407707,-6.00E-07
-0.288947246,3.27506086,-5.96E-07
-0.336954136,3.200370161,-5.91E-07
-0.43982497,3.189717007,-5.95E-07
-0.234083302,3.211023315,-5.88E-07
-0.433456589,3.34669251,-6.07E-07
-0.481463478,3.27200181,-6.06E-07
-0.523101986,3.354286613,-6.12E-07
-0.361178613,3.427523396,-6.04E-07
-0.45082401,3.4351175,-6.08E-07
-0.378546034,3.515948386,-6.02E-07
0.08385222,3.142856731,-5.75E-07
-0.003838306,3.144233077,-5.75E-07
0.03943841,3.056600734,-5.58E-07
-0.048252115,3.05797708,-5.59E-07
-0.091528832,3.145609423,-5.75E-07
-0.004975399,2.970344737,-5.38E-07
0.164361576,2.978796705,-5.42E-07
0.079693089,2.974570721,-5.39E-07
0.124106898,3.060826718,-5.60E-07
0.174277152,2.626467428,-4.16E-07
0.23291088,2.537894225,-3.76E-07
0.291544608,2.449321022,-3.32E-07
0.260471817,2.647143444,-4.30E-07
0.319105545,2.558570241,-3.93E-07
0.346666482,2.667819461,-4.46E-07
0.299316406,2.744135205,-4.73E-07
0.213121741,2.723459188,-4.60E-07
0.251966331,2.820450949,-4.98E-07
0.529327523,2.519508412,-3.97E-07
0.468440509,2.568945428,-4.13E-07
0.440879572,2.459696209,-3.54E-07
0.379992559,2.509133225,-3.73E-07
0.407553496,2.618382445,-4.29E-07
0.352431621,2.399884006,-3.10E-07
0.396158551,2.312294265,-2.61E-07
0.423929368,2.188808846,-1.82E-07
0.528333432,2.284516727,-2.63E-07
0.573054453,2.431918671,-3.58E-07
0.484606502,2.372106468,-3.10E-07
0.616781382,2.34432893,-3.16E-07
2.310092187,0.40830987,-2.70E-07
2.203517431,0.340335467,-1.87E-07
2.330844874,0.265398628,-2.68E-07
2.599867536,0.358916581,-4.33E-07
2.496358191,0.423018092,-3.85E-07
2.517110877,0.280106849,-3.83E-07
2.413601532,0.34420836,-3.28E-07
2.392848846,0.487119602,-3.34E-07
2.434354218,0.201297117,-3.29E-07
2.632442504,0.277446657,-4.42E-07
2.549685846,0.198636925,-3.95E-07
2.665017473,0.195976733,-4.53E-07
2.976406443,0.096472575,-5.64E-07
2.883468442,0.102483986,-5.37E-07
2.951754626,0.015814378,-5.57E-07
2.858816625,0.02182579,-5.27E-07
2.790530442,0.108495398,-5.03E-07
2.927102809,-0.064843818,-5.50E-07
2.766878769,0.179086202,-4.96E-07
2.7343038,0.260556126,-4.87E-07
2.836165096,0.243665595,-5.25E-07
2.803590128,0.325135519,-5.18E-07
2.905451424,0.308244988,-5.52E-07
2.701728832,0.34202605,-4.78E-07
2.95275477,0.167063379,-5.59E-07
2.859816769,0.173074791,-5.30E-07
2.929103097,0.237654184,-5.55E-07
3.17982638,-0.027627274,-6.06E-07
3.087367918,-0.066918854,-5.90E-07
3.193360902,-0.121359265,-6.09E-07
3.100902439,-0.160650845,-5.95E-07
2.994909455,-0.106210434,-5.70E-07
3.206895423,-0.215091256,-6.13E-07
3.044213089,0.055105958,-5.81E-07
3.019561272,-0.025552238,-5.75E-07
3.112019735,0.013739342,-5.95E-07
3.262934493,-0.053308806,-6.16E-07
3.276469015,-0.147040797,-6.19E-07
3.290003536,-0.240772788,-6.22E-07
3.346042606,-0.078990339,-6.22E-07
3.359577128,-0.17272233,-6.24E-07
3.429150719,-0.104671871,-6.24E-07
3.503822734,-0.328210874,-6.27E-07
3.478932062,-0.253697873,-6.26E-07
3.409358471,-0.321748332,-6.29E-07
3.384467799,-0.247235331,-6.27E-07
3.454041391,-0.179184872,-6.25E-07
3.314894208,-0.315285789,-6.26E-07
3.472230641,-0.393782479,-6.30E-07
3.377766378,-0.387319936,-6.31E-07
3.440638549,-0.459354083,-6.34E-07
3.522513547,-0.724801747,-6.44E-07
3.635441658,-0.772581544,-6.32E-07
3.74836977,-0.82036134,-6.14E-07
3.619888792,-0.638808958,-6.28E-07
3.732816903,-0.686588754,-6.11E-07
3.717264037,-0.552816168,-6.08E-07
3.51178565,-0.534222514,-6.34E-07
3.517149598,-0.629512131,-6.39E-07
3.614524843,-0.543519341,-6.24E-07
3.543377742,-0.46865091,-6.29E-07
3.646116936,-0.477947737,-6.17E-07
3.574969835,-0.403079306,-6.24E-07
3.868786227,-0.883123572,-5.86E-07
3.975422652,-0.939708119,-5.55E-07
4.082059077,-0.996292665,-5.17E-07
3.973649819,-0.812113217,-5.51E-07
4.080286244,-0.868697764,-5.14E-07
4.07851341,-0.741102862,-5.11E-07
3.853233361,-0.749350986,-5.85E-07
3.958096952,-0.678340631,-5.51E-07
3.837680495,-0.6155784,-5.84E-07
4.186644879,-1.05838418,-4.75E-07
4.290126579,-1.117414352,-4.28E-07
4.393608278,-1.176444524,-3.77E-07
4.289457848,-0.992880794,-4.26E-07
4.392939547,-1.051910965,-3.75E-07
4.392270816,-0.927377407,-3.73E-07
4.287685014,-0.865285892,-4.24E-07
4.184872046,-0.930789279,-4.73E-07
4.183099212,-0.803194377,-4.70E-07
4.495308504,-1.238017694,-3.22E-07
4.596522239,-1.298775919,-2.63E-07
4.697735974,-1.359534143,-2.01E-07
4.596339999,-1.175057306,-2.62E-07
4.697553734,-1.235815531,-2.01E-07
4.697371494,-1.112096918,-2.00E-07
4.595671268,-1.050523748,-2.62E-07
4.494639773,-1.113484136,-3.21E-07
4.493971042,-0.988950577,-3.19E-07
4.798612142,-1.420933936,-1.36E-07
4.899306071,-1.482071906,-6.94E-08
5,-1.543209877,-5.35E-25
4.899306071,-1.358615116,-6.92E-08
5,-1.419753086,-2.34E-23
5,-1.296296296,0
4.899123831,-1.234896504,-6.91E-08
4.798429903,-1.297215323,-1.36E-07
4.798247663,-1.173496711,-1.36E-07
-0.680288073,4.232818639,-4.34E-07
-0.742010025,4.326865705,-3.94E-07
-0.621588306,4.326724205,-3.91E-07
-0.683310257,4.420771272,-3.47E-07
-0.562888538,4.420629772,-3.45E-07
-0.803731976,4.420912772,-3.49E-07
-0.863942864,4.517174886,-3.00E-07
-0.925977768,4.61307296,-2.47E-07
-0.803732033,4.6132955,-2.45E-07
-0.865766937,4.709193575,-1.89E-07
-0.743521202,4.709416114,-1.88E-07
-0.988012672,4.708971035,-1.90E-07
-0.683310314,4.613154,-2.44E-07
-0.743521145,4.517033386,-2.98E-07
-0.623099426,4.516891886,-2.96E-07
-1.048814247,4.80583233,-1.30E-07
-1.110826877,4.902916165,-6.64E-08
-0.987370086,4.902916165,-6.61E-08
-1.049382716,5,-6.09E-25
-0.925925926,5,0
-1.172839506,5,-2.26E-23
-0.865124351,4.903138705,-6.56E-08
-0.926568512,4.80605487,-1.29E-07
-0.804322776,4.806277409,-1.28E-07
-0.502766427,4.324810032,-3.90E-07
-0.561466194,4.230904465,-4.32E-07
-0.620165962,4.136998898,-4.71E-07
-0.442644315,4.228990291,-4.31E-07
-0.501344083,4.135084725,-4.69E-07
-0.382522204,4.133170551,-4.67E-07
-0.498268054,3.954436028,-5.29E-07
-0.559217008,4.045717463,-5.02E-07
-0.440395129,4.043803289,-5.00E-07
-0.324696804,4.034584124,-5.00E-07
-0.382569729,3.945216862,-5.28E-07
-0.440442654,3.855849601,-5.53E-07
-0.266871404,3.935997697,-5.29E-07
-0.324744329,3.846630435,-5.52E-07
-0.209046004,3.83741127,-5.52E-07
-0.333624306,3.682052675,-5.84E-07
-0.38703348,3.768951138,-5.70E-07
-0.271335155,3.759731972,-5.69E-07
0.420668867,2.913657362,-5.39E-07
0.348651329,2.908027139,-5.32E-07
0.396001405,2.831711395,-5.12E-07
0.323983868,2.826081172,-5.05E-07
0.276633792,2.902396916,-5.26E-07
0.371333944,2.749765428,-4.81E-07
0.394366165,2.982087016,-5.55E-07
0.322348628,2.976456793,-5.49E-07
0.368063464,3.05051667,-5.68E-07
0.296045926,3.044886447,-5.63E-07
0.341760762,3.118946324,-5.79E-07
0.250331091,2.97082657,-5.44E-07
0.255791248,3.126916459,-5.77E-07
0.210076412,3.052856582,-5.61E-07
0.169821734,3.134886595,-5.75E-07
0.042214399,3.253183908,-5.89E-07
-0.045476127,3.254560254,-5.89E-07
5.77E-04,3.363511085,-5.96E-07
-0.087113948,3.364887431,-5.96E-07
-0.041061244,3.473838261,-5.96E-07
-0.133166653,3.2559366,-5.90E-07
-0.242894542,3.384011691,-6.00E-07
-0.188030597,3.319974146,-5.96E-07
-0.141977893,3.428924976,-5.98E-07
-0.277629385,3.560861672,-5.96E-07
-0.215340235,3.638540969,-5.86E-07
-0.159345315,3.517349967,-5.96E-07
-0.097056164,3.595029264,-5.89E-07
-0.153051084,3.716220267,-5.75E-07
-0.260261964,3.472436681,-6.00E-07
0.261532777,3.321867083,-5.98E-07
0.202305925,3.262196965,-5.92E-07
0.288275439,3.25422683,-5.94E-07
0.229048586,3.194556712,-5.86E-07
0.143079072,3.202526848,-5.84E-07
0.3150181,3.186586577,-5.88E-07
0.160668104,3.372524142,-5.98E-07
0.101441251,3.312854025,-5.94E-07
0.05980343,3.423181202,-5.97E-07
0.60129668,2.52954856,-4.12E-07
0.64502361,2.441958819,-3.75E-07
0.68875054,2.354369078,-3.35E-07
0.673265838,2.539588708,-4.29E-07
0.716992767,2.451998967,-3.94E-07
0.745234995,2.549628856,-4.46E-07
0.705880301,2.625448807,-4.72E-07
0.633911144,2.615408659,-4.56E-07
0.666525608,2.701268757,-4.96E-07
0.59455645,2.691228609,-4.82E-07
0.627170914,2.777088707,-5.18E-07
0.561941987,2.605368511,-4.42E-07
0.501054973,2.654805527,-4.56E-07
0.533669437,2.740665625,-4.93E-07
0.440167959,2.704242543,-4.69E-07
0.489502883,2.868134477,-5.31E-07
0.464835421,2.78618851,-5.02E-07
0.558336898,2.822611592,-5.24E-07
0.823023113,2.509963553,-4.43E-07
0.794780885,2.412333664,-3.89E-07
0.766538657,2.314703775,-3.30E-07
0.90081123,2.47029825,-4.41E-07
0.872569003,2.372668362,-3.86E-07
0.978599348,2.430632948,-4.40E-07
0.798697756,2.207269917,-2.72E-07
0.806541613,2.081485316,-1.91E-07
0.9368872,2.157800644,-2.80E-07
1.010758447,2.323199089,-3.96E-07
0.904728102,2.265234503,-3.35E-07
1.042917546,2.21576523,-3.47E-07
2.033211246,1.175576809,-2.90E-07
1.954066122,1.076878219,-2.00E-07
2.096936794,1.055057014,-2.86E-07
2.203554728,0.806765183,-2.79E-07
2.109795568,0.723266553,-1.93E-07
2.246447115,0.678993148,-2.76E-07
2.457087467,0.794640502,-4.25E-07
2.358279092,0.841272741,-3.82E-07
2.401171479,0.713500705,-3.78E-07
2.302363104,0.760132944,-3.30E-07
2.259470717,0.88790498,-3.36E-07
2.34525549,0.632360909,-3.29E-07
2.504662811,0.735525842,-4.37E-07
2.448746822,0.654386045,-3.93E-07
2.392830833,0.573246249,-3.47E-07
2.552238155,0.676411182,-4.50E-07
2.496322166,0.595271385,-4.09E-07
2.599813498,0.617296521,-4.64E-07
2.599831511,0.531169875,-4.52E-07
2.496340178,0.509144738,-3.96E-07
2.599849523,0.445043228,-4.41E-07
2.883746269,0.391386144,-5.50E-07
2.781884973,0.408276675,-5.16E-07
2.862041113,0.4745273,-5.50E-07
2.760179817,0.491417831,-5.16E-07
2.840335958,0.557668456,-5.51E-07
2.680023677,0.425167206,-4.76E-07
2.679987652,0.5974205,-4.96E-07
2.680005664,0.511293853,-4.85E-07
2.760161805,0.577544478,-5.25E-07
3.045190267,0.144211891,-5.83E-07
3.021538594,0.214802695,-5.79E-07
3.113974091,0.191951206,-5.98E-07
3.090322418,0.262542011,-5.96E-07
3.182757915,0.239690522,-6.11E-07
2.997886921,0.285393499,-5.76E-07
3.112996913,0.102845274,-5.96E-07
3.180803559,0.061478658,-6.07E-07
3.181780737,0.15058459,-6.08E-07
3.167088027,0.32053201,-6.12E-07
3.07465253,0.343383498,-5.97E-07
3.151418138,0.401373497,-6.13E-07
3.058982641,0.424224986,-5.98E-07
3.13574825,0.482214985,-6.16E-07
2.982217033,0.366234987,-5.77E-07
2.960511877,0.449376143,-5.77E-07
3.037277486,0.507366142,-6.00E-07
2.938806722,0.532517299,-5.78E-07
3.360031875,0.098260165,-6.23E-07
3.300940555,0.145403618,-6.21E-07
3.299963377,0.056297686,-6.20E-07
3.240872057,0.103441138,-6.15E-07
3.241849235,0.19254707,-6.17E-07
3.239894879,0.014335206,-6.14E-07
3.38307149,0.030616153,-6.23E-07
3.323002991,-0.011346327,-6.21E-07
3.406111104,-0.037027859,-6.24E-07
3.429211603,0.094902554,-6.24E-07
3.452251217,0.027258542,-6.23E-07
3.475290832,-0.04038547,-6.23E-07
3.49839133,0.091544943,-6.22E-07
3.521430945,0.023900931,-6.21E-07
3.567571058,0.088187332,-6.17E-07
3.583622597,-0.268746359,-6.19E-07
3.654769698,-0.343614791,-6.12E-07
3.725916799,-0.418483222,-6.02E-07
3.663422459,-0.209281844,-6.08E-07
3.73456956,-0.284150275,-5.97E-07
3.743222322,-0.149817329,-5.94E-07
3.558731925,-0.194233358,-6.20E-07
3.638531788,-0.134768843,-6.10E-07
3.533841253,-0.119720357,-6.20E-07
3.626121479,0.008852445,-6.11E-07
3.579981366,-0.055433956,-6.16E-07
3.684671901,-0.070482442,-6.03E-07
4.066256128,-0.360571792,-5.08E-07
3.949925431,-0.424653251,-5.47E-07
4.070341889,-0.487415482,-5.08E-07
3.954011192,-0.551496941,-5.49E-07
3.833594734,-0.488734709,-5.81E-07
4.074427649,-0.614259172,-5.09E-07
3.958578193,-0.290320304,-5.42E-07
3.842247496,-0.354401763,-5.75E-07
3.850900257,-0.220068817,-5.71E-07
4.181864529,-0.678883108,-4.68E-07
4.286450331,-0.740974623,-4.23E-07
4.391036133,-0.803066138,-3.72E-07
4.285215648,-0.616663354,-4.21E-07
4.38980145,-0.678754868,-3.71E-07
4.388566767,-0.554443599,-3.70E-07
4.281129887,-0.489819663,-4.21E-07
4.177778768,-0.552039418,-4.67E-07
4.173693007,-0.425195728,-4.67E-07
4.493524269,-0.865309174,-3.18E-07
4.595224495,-0.926882344,-2.61E-07
4.696924722,-0.988455515,-1.99E-07
4.594777723,-0.803240941,-2.60E-07
4.696477949,-0.864814111,-1.99E-07
4.696031176,-0.741172708,-1.98E-07
4.593543039,-0.678929672,-2.59E-07
4.492289586,-0.740997905,-3.17E-07
4.491054903,-0.616686635,-3.17E-07
4.798247663,-1.050039921,-1.35E-07
4.899123831,-1.111439713,-6.89E-08
5,-1.172839506,-5.75E-25
4.899123831,-0.987982923,-6.86E-08
5,-1.049382716,-2.33E-23
5,-0.925925926,0
4.898677059,-0.86434152,-6.87E-08
4.79780089,-0.926398517,-1.35E-07
4.797354117,-0.802757114,-1.35E-07
-0.320943279,4.227912727,-4.29E-07
-0.381065391,4.323732467,-3.89E-07
-0.259364355,4.322654903,-3.88E-07
-0.319486467,4.418474643,-3.44E-07
-0.197785431,4.417397079,-3.43E-07
-0.441187502,4.419552207,-3.44E-07
-0.500338303,4.516858642,-2.95E-07
-0.560549191,4.613120756,-2.43E-07
-0.437788067,4.613087511,-2.42E-07
-0.497998955,4.709349626,-1.86E-07
-0.375237832,4.709316381,-1.86E-07
-0.620760078,4.70938287,-1.87E-07
-0.316087032,4.612009947,-2.42E-07
-0.378637267,4.515781077,-2.94E-07
-0.256936231,4.514703513,-2.94E-07
-0.680865986,4.806277409,-1.28E-07
-0.741667561,4.903138705,-6.53E-08
-0.618210771,4.903138705,-6.50E-08
-0.679012346,5,-6.29E-25
-0.555555556,5,0
-0.802469136,5,-2.22E-23
-0.495449648,4.90310546,-6.47E-08
-0.558104863,4.806244165,-1.27E-07
-0.43534374,4.806210921,-1.27E-07
-0.1389703,4.320007904,-3.88E-07
-0.200549225,4.225265728,-4.29E-07
-0.262128149,4.130523552,-4.66E-07
-0.08015517,4.222618729,-4.30E-07
-0.141734094,4.127876554,-4.66E-07
-0.021340039,4.125229555,-4.67E-07
-0.146477349,3.933350698,-5.28E-07
-0.204302749,4.031937125,-5.00E-07
-0.083908694,4.029290126,-4.99E-07
0.033340664,4.024415585,-5.01E-07
-0.029227991,3.928476157,-5.28E-07
-0.091796646,3.832536729,-5.52E-07
0.088021367,3.923601616,-5.30E-07
0.025452712,3.827662188,-5.53E-07
0.14270207,3.822787646,-5.55E-07
0.081447632,3.706471185,-5.75E-07
-0.035801726,3.711345726,-5.75E-07
0.020193194,3.590154723,-5.89E-07
0.480084818,2.962096941,-5.56E-07
0.453782117,3.030526594,-5.70E-07
0.53950077,3.010536519,-5.73E-07
0.513198068,3.078966173,-5.84E-07
0.598916721,3.058976097,-5.88E-07
0.427479415,3.098956248,-5.81E-07
0.548918834,2.916574056,-5.51E-07
0.61775285,2.87105117,-5.46E-07
0.608334785,2.965013634,-5.69E-07
0.39929051,3.188001028,-5.93E-07
0.485009163,3.168010953,-5.95E-07
0.570727816,3.148020877,-5.99E-07
0.456820258,3.257055733,-6.03E-07
0.542538911,3.237065657,-6.07E-07
0.514350007,3.326110437,-6.11E-07
0.345805187,3.323281534,-6.02E-07
0.372547849,3.255641281,-5.98E-07
0.430077597,3.324695986,-6.06E-07
0.311412992,3.575325809,-5.95E-07
0.255176018,3.657813088,-5.85E-07
0.19392158,3.541496626,-5.95E-07
0.137684606,3.623983906,-5.87E-07
0.198939044,3.740300367,-5.71E-07
0.076430168,3.507667444,-5.95E-07
0.278159516,3.406353325,-6.01E-07
0.362431925,3.407767776,-6.04E-07
0.446704335,3.409182228,-6.08E-07
0.294786254,3.490839567,-6.00E-07
0.379058664,3.492254018,-6.03E-07
0.177294842,3.457010384,-5.98E-07
0.804625774,2.609239864,-4.82E-07
0.76527108,2.685059815,-5.05E-07
0.864016553,2.668850873,-5.16E-07
0.824661859,2.744670823,-5.35E-07
0.923407332,2.728461881,-5.47E-07
0.725916387,2.760879765,-5.26E-07
0.882413892,2.569574562,-4.81E-07
0.960202009,2.529909259,-4.80E-07
0.941804671,2.62918557,-5.16E-07
0.900592304,2.816750372,-5.70E-07
0.801846831,2.832959314,-5.59E-07
0.877777276,2.905038863,-5.89E-07
0.779031803,2.921247805,-5.79E-07
0.854962248,2.993327355,-6.04E-07
0.703101359,2.849168256,-5.50E-07
0.68426523,3.037093183,-5.92E-07
0.693683294,2.94313072,-5.74E-07
0.769613739,3.015210269,-5.98E-07
1.012356922,2.711485793,-5.58E-07
1.03075426,2.612209482,-5.28E-07
1.049151599,2.512933171,-4.94E-07
1.101306512,2.694509706,-5.70E-07
1.11970385,2.595233395,-5.41E-07
1.190256101,2.677533618,-5.84E-07
1.187327137,2.036893437,-2.92E-07
1.162301422,1.911466679,-2.03E-07
1.299577629,1.965455503,-2.95E-07
1.513127491,1.802898536,-2.98E-07
1.47104301,1.682255793,-2.06E-07
1.61442686,1.711779503,-2.99E-07
1.80031272,1.512472515,-2.98E-07
1.739100093,1.400777644,-2.05E-07
1.884899209,1.404284559,-2.96E-07
1.070558657,2.420814568,-4.59E-07
1.102717755,2.313380709,-4.17E-07
1.134876854,2.20594685,-3.71E-07
1.162517965,2.410996188,-4.79E-07
1.194677064,2.303562329,-4.39E-07
1.254477274,2.401177808,-5.00E-07
1.233070216,2.493296411,-5.31E-07
1.141110908,2.503114791,-5.12E-07
1.211663159,2.585415015,-5.59E-07
1.395492878,2.195101956,-4.53E-07
1.288687467,2.166178428,-4.01E-07
1.400937959,2.094740494,-4.06E-07
1.294132548,2.065816966,-3.50E-07
1.181882056,2.137254899,-3.49E-07
1.40638304,1.994379032,-3.56E-07
1.348487676,2.263793907,-4.69E-07
1.241682265,2.234870378,-4.20E-07
1.301482475,2.332485858,-4.85E-07
2.054230455,1.585648704,-4.62E-07
1.941395714,1.597319293,-4.12E-07
2.025982203,1.489131338,-4.10E-07
1.913147461,1.500801926,-3.55E-07
1.828560972,1.608989881,-3.59E-07
1.997733951,1.392613971,-3.56E-07
2.131400693,1.542940103,-4.82E-07
2.10315244,1.446422737,-4.33E-07
2.074904188,1.34990537,-3.82E-07
2.20857093,1.500231502,-5.02E-07
2.180322677,1.403714136,-4.56E-07
2.285741167,1.457522901,-5.22E-07
2.295402567,1.207423053,-4.48E-07
2.18676361,1.236980903,-4.01E-07
2.250489158,1.116461108,-3.97E-07
2.141850202,1.146018959,-3.45E-07
2.078124654,1.266538754,-3.52E-07
2.20557575,1.025499163,-3.44E-07
2.2921821,1.290789669,-4.72E-07
2.183543144,1.320347519,-4.28E-07
2.288961633,1.374156285,-4.97E-07
2.358525171,1.149669325,-4.63E-07
2.313611762,1.05870738,-4.14E-07
2.268698354,0.967745436,-3.63E-07
2.421647775,1.091915597,-4.77E-07
2.376734366,1.000953652,-4.31E-07
2.484770379,1.034161869,-4.92E-07
2.466315105,0.874480958,-4.46E-07
2.367506729,0.921113197,-4.06E-07
2.475542742,0.954321413,-4.69E-07
2.643311177,0.690622789,-4.94E-07
2.595735834,0.74973745,-4.83E-07
2.686808856,0.763949057,-5.23E-07
2.639233513,0.823063717,-5.14E-07
2.730306535,0.837275325,-5.51E-07
2.54816049,0.80885211,-4.72E-07
2.723485331,0.670746767,-5.24E-07
2.803659484,0.650870746,-5.50E-07
2.76698301,0.744073035,-5.50E-07
2.557388127,0.888692565,-4.92E-07
2.64846115,0.902904173,-5.33E-07
2.566615764,0.968533021,-5.13E-07
2.911708931,0.620031684,-5.80E-07
2.875032456,0.713233974,-5.80E-07
2.983081903,0.682394912,-6.04E-07
2.946405428,0.775597202,-6.07E-07
3.054454875,0.744758141,-6.25E-07
2.838355982,0.806436264,-5.82E-07
3.081552667,0.657243756,-6.21E-07
3.010179694,0.594880527,-6.02E-07
3.108650458,0.56972937,-6.18E-07
3.301683104,0.665647795,-6.45E-07
3.219273694,0.692017911,-6.42E-07
3.246371486,0.604503525,-6.38E-07
3.163962076,0.63087364,-6.31E-07
3.136864285,0.718388026,-6.36E-07
3.191059868,0.543359255,-6.28E-07
3.362009536,0.570510086,-6.41E-07
3.306697918,0.509365816,-6.35E-07
3.2513863,0.448221546,-6.28E-07
3.422335968,0.475372377,-6.35E-07
3.36702435,0.414228106,-6.32E-07
3.4826624,0.380234667,-6.30E-07
3.282726077,0.286538571,-6.23E-07
3.267056188,0.367380058,-6.25E-07
3.382694238,0.333386619,-6.29E-07
3.400908717,0.192251666,-6.26E-07
3.341817397,0.239395118,-6.25E-07
3.441785558,0.286243167,-6.28E-07
3.539268172,0.185536444,-6.21E-07
3.470088444,0.188894055,-6.25E-07
3.510965286,0.282885555,-6.25E-07
3.643268701,0.127402057,-6.09E-07
3.701819122,0.04806717,-6.00E-07
3.760369544,-0.031267716,-5.90E-07
3.718966344,0.166616783,-5.98E-07
3.777516765,0.087281896,-5.86E-07
3.794663987,0.205831509,-5.84E-07
3.614965815,0.224751169,-6.14E-07
3.690663458,0.263965895,-6.05E-07
3.586662929,0.322100281,-6.20E-07
4.08109189,0.014272553,-4.99E-07
3.9684687,-0.040424074,-5.37E-07
4.076146636,-0.110675562,-5.01E-07
3.963523446,-0.165372189,-5.39E-07
3.855845511,-0.095120702,-5.69E-07
4.071201382,-0.235623677,-5.04E-07
3.890139955,0.141978524,-5.60E-07
3.872992733,0.023428911,-5.64E-07
3.985615922,0.078125538,-5.32E-07
4.38794313,-0.17955912,-3.67E-07
4.280714129,-0.239896677,-4.19E-07
4.388151009,-0.304520613,-3.68E-07
4.280922008,-0.36485817,-4.20E-07
4.173485129,-0.300234234,-4.65E-07
4.388358888,-0.429482106,-3.69E-07
4.285659383,-0.114948562,-4.16E-07
4.178430382,-0.175286119,-4.62E-07
4.183375636,-0.050338004,-4.60E-07
4.490757031,-0.492668078,-3.16E-07
4.593245167,-0.554911114,-2.59E-07
4.695733304,-0.617154151,-1.98E-07
4.592947295,-0.430892557,-2.58E-07
4.695435431,-0.493135593,-1.97E-07
4.695137559,-0.369117036,-1.97E-07
4.592739416,-0.305931064,-2.57E-07
4.490549152,-0.367706585,-3.15E-07
4.490341273,-0.242745092,-3.14E-07
4.797354117,-0.679300324,-1.34E-07
4.898677059,-0.74088473,-6.85E-08
5,-0.802469136,-6.06E-25
4.898677059,-0.61742794,-6.82E-08
5,-0.679012346,-2.32E-23
5,-0.555555556,0
4.898379186,-0.493409382,-6.83E-08
4.797056245,-0.555281767,-1.34E-07
4.796758373,-0.431263209,-1.34E-07
0.042998671,4.222482164,-4.30E-07
-0.015816459,4.319871339,-3.88E-07
0.107337381,4.319734773,-3.88E-07
0.048522251,4.417123948,-3.43E-07
0.171676092,4.416987383,-3.43E-07
-0.07463159,4.417260513,-3.43E-07
-0.134020647,4.514416493,-2.94E-07
-0.193171448,4.611722927,-2.41E-07
-0.070255864,4.611435908,-2.41E-07
-0.129406665,4.708742342,-1.85E-07
